CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO,
ES0031405462253006LB0F;30/09/2022;15;0,07;;;R
ES0031405462253006LB0F;30/09/2022;16;0,053;;;R
ES0031405462253006LB0F;30/09/2022;17;0,073;;;R
ES0031405462253006LB0F;30/09/2022;18;0,151;;;R
ES0031405462253006LB0F;30/09/2022;19;0,122;;;R
ES0031405462253006LB0F;30/09/2022;20;0,032;;;R
ES0031405462253006LB0F;30/09/2022;21;0,068;;;R
ES0031405462253006LB0F;30/09/2022;22;0,025;;;R
ES0031405462253006LB0F;30/09/2022;23;0,077;;;R
ES0031405462253006LB0F;30/09/2022;24;0,028;;;R
ES0031405462253006LB0F;01/10/2022;1;0,07;;;R
ES0031405462253006LB0F;01/10/2022;2;0,026;;;R
ES0031405462253006LB0F;01/10/2022;3;0,074;;;R
ES0031405462253006LB0F;01/10/2022;4;0,032;;;R
ES0031405462253006LB0F;01/10/2022;5;0,061;;;R
ES0031405462253006LB0F;01/10/2022;6;0,025;;;R
ES0031405462253006LB0F;01/10/2022;7;0,076;;;R
ES0031405462253006LB0F;01/10/2022;8;0,029;;;R
ES0031405462253006LB0F;01/10/2022;9;0,062;;;R
ES0031405462253006LB0F;01/10/2022;10;0,035;;;R
ES0031405462253006LB0F;01/10/2022;11;0,056;;;R
ES0031405462253006LB0F;01/10/2022;12;0,037;;;R
ES0031405462253006LB0F;01/10/2022;13;0,058;;;R
ES0031405462253006LB0F;01/10/2022;14;0,03;;;R
ES0031405462253006LB0F;01/10/2022;15;0,068;;;R
ES0031405462253006LB0F;01/10/2022;16;0,038;;;R
ES0031405462253006LB0F;01/10/2022;17;0,054;;;R
ES0031405462253006LB0F;01/10/2022;18;0,059;;;R
ES0031405462253006LB0F;01/10/2022;19;0,109;;;R
ES0031405462253006LB0F;01/10/2022;20;0,085;;;R
ES0031405462253006LB0F;01/10/2022;21;0,078;;;R
ES0031405462253006LB0F;01/10/2022;22;0,047;;;R
ES0031405462253006LB0F;01/10/2022;23;0,129;;;R
ES0031405462253006LB0F;01/10/2022;24;0,06;;;R
ES0031405462253006LB0F;02/10/2022;1;0,096;;;R
ES0031405462253006LB0F;02/10/2022;2;0,032;;;R
ES0031405462253006LB0F;02/10/2022;3;0,08;;;R
ES0031405462253006LB0F;02/10/2022;4;0,051;;;R
ES0031405462253006LB0F;02/10/2022;5;0,075;;;R
ES0031405462253006LB0F;02/10/2022;6;0,052;;;R
ES0031405462253006LB0F;02/10/2022;7;0,063;;;R
ES0031405462253006LB0F;02/10/2022;8;0,08;;;R
ES0031405462253006LB0F;02/10/2022;9;0,258;;;R
ES0031405462253006LB0F;02/10/2022;10;0,169;;;R
ES0031405462253006LB0F;02/10/2022;11;0,067;;;R
ES0031405462253006LB0F;02/10/2022;12;0,078;;;R
ES0031405462253006LB0F;02/10/2022;13;0,021;;;R
ES0031405462253006LB0F;02/10/2022;14;0,082;;;R
ES0031405462253006LB0F;02/10/2022;15;0,022;;;R
ES0031405462253006LB0F;02/10/2022;16;0,078;;;R
ES0031405462253006LB0F;02/10/2022;17;0,021;;;R
ES0031405462253006LB0F;02/10/2022;18;0,081;;;R
ES0031405462253006LB0F;02/10/2022;19;0,021;;;R
ES0031405462253006LB0F;02/10/2022;20;0,088;;;R
ES0031405462253006LB0F;02/10/2022;21;0,02;;;R
ES0031405462253006LB0F;02/10/2022;22;0,075;;;R
ES0031405462253006LB0F;02/10/2022;23;0,026;;;R
ES0031405462253006LB0F;02/10/2022;24;0,08;;;R
ES0031405462253006LB0F;03/10/2022;1;0,025;;;R
ES0031405462253006LB0F;03/10/2022;2;0,081;;;R
ES0031405462253006LB0F;03/10/2022;3;0,129;;;R
ES0031405462253006LB0F;03/10/2022;4;0,093;;;R
ES0031405462253006LB0F;03/10/2022;5;0,056;;;R
ES0031405462253006LB0F;03/10/2022;6;0,108;;;R
ES0031405462253006LB0F;03/10/2022;7;0,185;;;R
ES0031405462253006LB0F;03/10/2022;8;0,143;;;R
ES0031405462253006LB0F;03/10/2022;9;0,202;;;R
ES0031405462253006LB0F;03/10/2022;10;0,126;;;R
ES0031405462253006LB0F;03/10/2022;11;0,269;;;R
ES0031405462253006LB0F;03/10/2022;12;0,119;;;R
ES0031405462253006LB0F;03/10/2022;13;0,151;;;R
ES0031405462253006LB0F;03/10/2022;14;0,138;;;R
ES0031405462253006LB0F;03/10/2022;15;0,886;;;R
ES0031405462253006LB0F;03/10/2022;16;0,206;;;R
ES0031405462253006LB0F;03/10/2022;17;0,141;;;R
ES0031405462253006LB0F;03/10/2022;18;0,073;;;R
ES0031405462253006LB0F;03/10/2022;19;0,113;;;R
ES0031405462253006LB0F;03/10/2022;20;0,074;;;R
ES0031405462253006LB0F;03/10/2022;21;0,067;;;R
ES0031405462253006LB0F;03/10/2022;22;0,068;;;R
ES0031405462253006LB0F;03/10/2022;23;0,059;;;R
ES0031405462253006LB0F;03/10/2022;24;0,074;;;R
ES0031405462253006LB0F;04/10/2022;1;0,074;;;R
ES0031405462253006LB0F;04/10/2022;2;0,088;;;R
ES0031405462253006LB0F;04/10/2022;3;0,045;;;R
ES0031405462253006LB0F;04/10/2022;4;0,092;;;R
ES0031405462253006LB0F;04/10/2022;5;0,04;;;R
ES0031405462253006LB0F;04/10/2022;6;0,087;;;R
ES0031405462253006LB0F;04/10/2022;7;0,044;;;R
ES0031405462253006LB0F;04/10/2022;8;0,272;;;R
ES0031405462253006LB0F;04/10/2022;9;0,135;;;R
ES0031405462253006LB0F;04/10/2022;10;0,144;;;R
ES0031405462253006LB0F;04/10/2022;11;0,238;;;R
ES0031405462253006LB0F;04/10/2022;12;0,099;;;R
ES0031405462253006LB0F;04/10/2022;13;0,116;;;R
ES0031405462253006LB0F;04/10/2022;14;0,668;;;R
ES0031405462253006LB0F;04/10/2022;15;0,461;;;R
ES0031405462253006LB0F;04/10/2022;16;0,121;;;R
ES0031405462253006LB0F;04/10/2022;17;0,369;;;R
ES0031405462253006LB0F;04/10/2022;18;0,166;;;R
ES0031405462253006LB0F;04/10/2022;19;0,073;;;R
ES0031405462253006LB0F;04/10/2022;20;0,126;;;R
ES0031405462253006LB0F;04/10/2022;21;0,774;;;R
ES0031405462253006LB0F;04/10/2022;22;0,745;;;R
ES0031405462253006LB0F;04/10/2022;23;0,119;;;R
ES0031405462253006LB0F;04/10/2022;24;0,084;;;R
ES0031405462253006LB0F;05/10/2022;1;0,089;;;R
ES0031405462253006LB0F;05/10/2022;2;0,054;;;R
ES0031405462253006LB0F;05/10/2022;3;0,087;;;R
ES0031405462253006LB0F;05/10/2022;4;0,062;;;R
ES0031405462253006LB0F;05/10/2022;5;0,059;;;R
ES0031405462253006LB0F;05/10/2022;6;0,081;;;R
ES0031405462253006LB0F;05/10/2022;7;0,043;;;R
ES0031405462253006LB0F;05/10/2022;8;0,088;;;R
ES0031405462253006LB0F;05/10/2022;9;0,155;;;R
ES0031405462253006LB0F;05/10/2022;10;0,098;;;R
ES0031405462253006LB0F;05/10/2022;11;0,075;;;R
ES0031405462253006LB0F;05/10/2022;12;0,15;;;R
ES0031405462253006LB0F;05/10/2022;13;0,166;;;R
ES0031405462253006LB0F;05/10/2022;14;0,05;;;R
ES0031405462253006LB0F;05/10/2022;15;0,133;;;R
ES0031405462253006LB0F;05/10/2022;16;0,134;;;R
ES0031405462253006LB0F;05/10/2022;17;0,166;;;R
ES0031405462253006LB0F;05/10/2022;18;0,112;;;R
ES0031405462253006LB0F;05/10/2022;19;0,159;;;R
ES0031405462253006LB0F;05/10/2022;20;0,088;;;R
ES0031405462253006LB0F;05/10/2022;21;0,235;;;R
ES0031405462253006LB0F;05/10/2022;22;0,067;;;R
ES0031405462253006LB0F;05/10/2022;23;0,069;;;R
ES0031405462253006LB0F;05/10/2022;24;0,082;;;R
ES0031405462253006LB0F;06/10/2022;1;0,092;;;R
ES0031405462253006LB0F;06/10/2022;2;0,074;;;R
ES0031405462253006LB0F;06/10/2022;3;0,066;;;R
ES0031405462253006LB0F;06/10/2022;4;0,084;;;R
ES0031405462253006LB0F;06/10/2022;5;0,041;;;R
ES0031405462253006LB0F;06/10/2022;6;0,098;;;R
ES0031405462253006LB0F;06/10/2022;7;0,044;;;R
ES0031405462253006LB0F;06/10/2022;8;0,205;;;R
ES0031405462253006LB0F;06/10/2022;9;0,199;;;R
ES0031405462253006LB0F;06/10/2022;10;0,176;;;R
ES0031405462253006LB0F;06/10/2022;11;0,171;;;R
ES0031405462253006LB0F;06/10/2022;12;0,31;;;R
ES0031405462253006LB0F;06/10/2022;13;0,111;;;R
ES0031405462253006LB0F;06/10/2022;14;0,121;;;R
ES0031405462253006LB0F;06/10/2022;15;0,161;;;R
ES0031405462253006LB0F;06/10/2022;16;0,202;;;R
ES0031405462253006LB0F;06/10/2022;17;0,38;;;R
ES0031405462253006LB0F;06/10/2022;18;0,131;;;R
ES0031405462253006LB0F;06/10/2022;19;0,167;;;R
ES0031405462253006LB0F;06/10/2022;20;0,078;;;R
ES0031405462253006LB0F;06/10/2022;21;0,061;;;R
ES0031405462253006LB0F;06/10/2022;22;0,077;;;R
ES0031405462253006LB0F;06/10/2022;23;0,035;;;R
ES0031405462253006LB0F;06/10/2022;24;0,13;;;R
ES0031405462253006LB0F;07/10/2022;1;0,114;;;R
ES0031405462253006LB0F;07/10/2022;2;0,08;;;R
ES0031405462253006LB0F;07/10/2022;3;0,076;;;R
ES0031405462253006LB0F;07/10/2022;4;0,058;;;R
ES0031405462253006LB0F;07/10/2022;5;0,082;;;R
ES0031405462253006LB0F;07/10/2022;6;0,055;;;R
ES0031405462253006LB0F;07/10/2022;7;0,083;;;R
ES0031405462253006LB0F;07/10/2022;8;0,119;;;R
ES0031405462253006LB0F;07/10/2022;9;0,093;;;R
ES0031405462253006LB0F;07/10/2022;10;0,141;;;R
ES0031405462253006LB0F;07/10/2022;11;0,232;;;R
ES0031405462253006LB0F;07/10/2022;12;0,037;;;R
ES0031405462253006LB0F;07/10/2022;13;0,101;;;R
ES0031405462253006LB0F;07/10/2022;14;0,962;;;R
ES0031405462253006LB0F;07/10/2022;15;0,096;;;R
ES0031405462253006LB0F;07/10/2022;16;0,156;;;R
ES0031405462253006LB0F;07/10/2022;17;0,238;;;R
ES0031405462253006LB0F;07/10/2022;18;0,215;;;R
ES0031405462253006LB0F;07/10/2022;19;1,005;;;R
ES0031405462253006LB0F;07/10/2022;20;0,045;;;R
ES0031405462253006LB0F;07/10/2022;21;0,086;;;R
ES0031405462253006LB0F;07/10/2022;22;0,054;;;R
ES0031405462253006LB0F;07/10/2022;23;0,053;;;R
ES0031405462253006LB0F;07/10/2022;24;0,086;;;R
ES0031405462253006LB0F;08/10/2022;1;0,044;;;R
ES0031405462253006LB0F;08/10/2022;2;0,143;;;R
ES0031405462253006LB0F;08/10/2022;3;0,086;;;R
ES0031405462253006LB0F;08/10/2022;4;0,098;;;R
ES0031405462253006LB0F;08/10/2022;5;0,061;;;R
ES0031405462253006LB0F;08/10/2022;6;0,059;;;R
ES0031405462253006LB0F;08/10/2022;7;0,079;;;R
ES0031405462253006LB0F;08/10/2022;8;0,047;;;R
ES0031405462253006LB0F;08/10/2022;9;0,081;;;R
ES0031405462253006LB0F;08/10/2022;10;0,079;;;R
ES0031405462253006LB0F;08/10/2022;11;0,121;;;R
ES0031405462253006LB0F;08/10/2022;12;0,448;;;R
ES0031405462253006LB0F;08/10/2022;13;0,11;;;R
ES0031405462253006LB0F;08/10/2022;14;0,077;;;R
ES0031405462253006LB0F;08/10/2022;15;0,067;;;R
ES0031405462253006LB0F;08/10/2022;16;0,071;;;R
ES0031405462253006LB0F;08/10/2022;17;0,228;;;R
ES0031405462253006LB0F;08/10/2022;18;0,06;;;R
ES0031405462253006LB0F;08/10/2022;19;0,091;;;R
ES0031405462253006LB0F;08/10/2022;20;0,138;;;R
ES0031405462253006LB0F;08/10/2022;21;0,182;;;R
ES0031405462253006LB0F;08/10/2022;22;0,077;;;R
ES0031405462253006LB0F;08/10/2022;23;0,113;;;R
ES0031405462253006LB0F;08/10/2022;24;0,079;;;R
ES0031405462253006LB0F;09/10/2022;1;0,11;;;R
ES0031405462253006LB0F;09/10/2022;2;0,086;;;R
ES0031405462253006LB0F;09/10/2022;3;0,078;;;R
ES0031405462253006LB0F;09/10/2022;4;0,055;;;R
ES0031405462253006LB0F;09/10/2022;5;0,072;;;R
ES0031405462253006LB0F;09/10/2022;6;0,054;;;R
ES0031405462253006LB0F;09/10/2022;7;0,061;;;R
ES0031405462253006LB0F;09/10/2022;8;0,067;;;R
ES0031405462253006LB0F;09/10/2022;9;0,137;;;R
ES0031405462253006LB0F;09/10/2022;10;0,176;;;R
ES0031405462253006LB0F;09/10/2022;11;0,144;;;R
ES0031405462253006LB0F;09/10/2022;12;0,083;;;R
ES0031405462253006LB0F;09/10/2022;13;0,054;;;R
ES0031405462253006LB0F;09/10/2022;14;0,059;;;R
ES0031405462253006LB0F;09/10/2022;15;0,081;;;R
ES0031405462253006LB0F;09/10/2022;16;0,047;;;R
ES0031405462253006LB0F;09/10/2022;17;0,083;;;R
ES0031405462253006LB0F;09/10/2022;18;0,062;;;R
ES0031405462253006LB0F;09/10/2022;19;0,078;;;R
ES0031405462253006LB0F;09/10/2022;20;0,059;;;R
ES0031405462253006LB0F;09/10/2022;21;0,068;;;R
ES0031405462253006LB0F;09/10/2022;22;0,176;;;R
ES0031405462253006LB0F;09/10/2022;23;0,242;;;R
ES0031405462253006LB0F;09/10/2022;24;0,501;;;R
ES0031405462253006LB0F;10/10/2022;1;0,112;;;R
ES0031405462253006LB0F;10/10/2022;2;0,12;;;R
ES0031405462253006LB0F;10/10/2022;3;0,099;;;R
ES0031405462253006LB0F;10/10/2022;4;0,083;;;R
ES0031405462253006LB0F;10/10/2022;5;0,048;;;R
ES0031405462253006LB0F;10/10/2022;6;0,088;;;R
ES0031405462253006LB0F;10/10/2022;7;0,042;;;R
ES0031405462253006LB0F;10/10/2022;8;0,176;;;R
ES0031405462253006LB0F;10/10/2022;9;0,091;;;R
ES0031405462253006LB0F;10/10/2022;10;0,204;;;R
ES0031405462253006LB0F;10/10/2022;11;0,161;;;R
ES0031405462253006LB0F;10/10/2022;12;0,156;;;R
ES0031405462253006LB0F;10/10/2022;13;0,143;;;R
ES0031405462253006LB0F;10/10/2022;14;0,063;;;R
ES0031405462253006LB0F;10/10/2022;15;0,08;;;R
ES0031405462253006LB0F;10/10/2022;16;0,052;;;R
ES0031405462253006LB0F;10/10/2022;17;0,083;;;R
ES0031405462253006LB0F;10/10/2022;18;0,05;;;R
ES0031405462253006LB0F;10/10/2022;19;0,095;;;R
ES0031405462253006LB0F;10/10/2022;20;0,296;;;R
ES0031405462253006LB0F;10/10/2022;21;0,156;;;R
ES0031405462253006LB0F;10/10/2022;22;0,109;;;R
ES0031405462253006LB0F;10/10/2022;23;0,129;;;R
ES0031405462253006LB0F;10/10/2022;24;0,125;;;R
ES0031405462253006LB0F;11/10/2022;1;0,107;;;R
ES0031405462253006LB0F;11/10/2022;2;0,127;;;R
ES0031405462253006LB0F;11/10/2022;3;0,042;;;R
ES0031405462253006LB0F;11/10/2022;4;0,094;;;R
ES0031405462253006LB0F;11/10/2022;5;0,036;;;R
ES0031405462253006LB0F;11/10/2022;6;0,092;;;R
ES0031405462253006LB0F;11/10/2022;7;0,043;;;R
ES0031405462253006LB0F;11/10/2022;8;0,187;;;R
ES0031405462253006LB0F;11/10/2022;9;0,175;;;R
ES0031405462253006LB0F;11/10/2022;10;0,109;;;R
ES0031405462253006LB0F;11/10/2022;11;0,122;;;R
ES0031405462253006LB0F;11/10/2022;12;0,293;;;R
ES0031405462253006LB0F;11/10/2022;13;0,238;;;R
ES0031405462253006LB0F;11/10/2022;14;0,086;;;R
ES0031405462253006LB0F;11/10/2022;15;0,48;;;R
ES0031405462253006LB0F;11/10/2022;16;0,1;;;R
ES0031405462253006LB0F;11/10/2022;17;0,101;;;R
ES0031405462253006LB0F;11/10/2022;18;0,225;;;R
ES0031405462253006LB0F;11/10/2022;19;0,071;;;R
ES0031405462253006LB0F;11/10/2022;20;0,097;;;R
ES0031405462253006LB0F;11/10/2022;21;0,941;;;R
ES0031405462253006LB0F;11/10/2022;22;0,183;;;R
ES0031405462253006LB0F;11/10/2022;23;0,117;;;R
ES0031405462253006LB0F;11/10/2022;24;0,083;;;R
ES0031405462253006LB0F;12/10/2022;1;0,086;;;R
ES0031405462253006LB0F;12/10/2022;2;0,036;;;R
ES0031405462253006LB0F;12/10/2022;3;0,077;;;R
ES0031405462253006LB0F;12/10/2022;4;0,063;;;R
ES0031405462253006LB0F;12/10/2022;5;0,071;;;R
ES0031405462253006LB0F;12/10/2022;6;0,06;;;R
ES0031405462253006LB0F;12/10/2022;7;0,059;;;R
ES0031405462253006LB0F;12/10/2022;8;0,074;;;R
ES0031405462253006LB0F;12/10/2022;9;0,136;;;R
ES0031405462253006LB0F;12/10/2022;10;0,102;;;R
ES0031405462253006LB0F;12/10/2022;11;0,696;;;R
ES0031405462253006LB0F;12/10/2022;12;0,162;;;R
ES0031405462253006LB0F;12/10/2022;13;0,086;;;R
ES0031405462253006LB0F;12/10/2022;14;0,094;;;R
ES0031405462253006LB0F;12/10/2022;15;0,833;;;R
ES0031405462253006LB0F;12/10/2022;16;0,773;;;R
ES0031405462253006LB0F;12/10/2022;17;0,295;;;R
ES0031405462253006LB0F;12/10/2022;18;0,068;;;R
ES0031405462253006LB0F;12/10/2022;19;0,047;;;R
ES0031405462253006LB0F;12/10/2022;20;0,089;;;R
ES0031405462253006LB0F;12/10/2022;21;0,045;;;R
ES0031405462253006LB0F;12/10/2022;22;0,071;;;R
ES0031405462253006LB0F;12/10/2022;23;0,129;;;R
ES0031405462253006LB0F;12/10/2022;24;0,107;;;R
ES0031405462253006LB0F;13/10/2022;1;0,091;;;R
ES0031405462253006LB0F;13/10/2022;2;0,042;;;R
ES0031405462253006LB0F;13/10/2022;3;0,089;;;R
ES0031405462253006LB0F;13/10/2022;4;0,038;;;R
ES0031405462253006LB0F;13/10/2022;5;0,094;;;R
ES0031405462253006LB0F;13/10/2022;6;0,033;;;R
ES0031405462253006LB0F;13/10/2022;7;0,082;;;R
ES0031405462253006LB0F;13/10/2022;8;0,046;;;R
ES0031405462253006LB0F;13/10/2022;9;0,238;;;R
ES0031405462253006LB0F;13/10/2022;10;0,137;;;R
ES0031405462253006LB0F;13/10/2022;11;0,455;;;R
ES0031405462253006LB0F;13/10/2022;12;0,152;;;R
ES0031405462253006LB0F;13/10/2022;13;0,199;;;R
ES0031405462253006LB0F;13/10/2022;14;0,391;;;R
ES0031405462253006LB0F;13/10/2022;15;1,448;;;R
ES0031405462253006LB0F;13/10/2022;16;0,142;;;R
ES0031405462253006LB0F;13/10/2022;17;0,113;;;R
ES0031405462253006LB0F;13/10/2022;18;0,148;;;R
ES0031405462253006LB0F;13/10/2022;19;0,144;;;R
ES0031405462253006LB0F;13/10/2022;20;0,172;;;R
ES0031405462253006LB0F;13/10/2022;21;0,144;;;R
ES0031405462253006LB0F;13/10/2022;22;0,06;;;R
ES0031405462253006LB0F;13/10/2022;23;0,053;;;R
ES0031405462253006LB0F;13/10/2022;24;0,141;;;R
ES0031405462253006LB0F;14/10/2022;1;0,073;;;R
ES0031405462253006LB0F;14/10/2022;2;0,085;;;R
ES0031405462253006LB0F;14/10/2022;3;0,075;;;R
ES0031405462253006LB0F;14/10/2022;4;0,054;;;R
ES0031405462253006LB0F;14/10/2022;5;0,076;;;R
ES0031405462253006LB0F;14/10/2022;6;0,077;;;R
ES0031405462253006LB0F;14/10/2022;7;0,053;;;R
ES0031405462253006LB0F;14/10/2022;8;0,179;;;R
ES0031405462253006LB0F;14/10/2022;9;0,055;;;R
ES0031405462253006LB0F;14/10/2022;10;0,055;;;R
ES0031405462253006LB0F;14/10/2022;11;0,165;;;R
ES0031405462253006LB0F;14/10/2022;12;0,047;;;R
ES0031405462253006LB0F;14/10/2022;13;0,163;;;R
ES0031405462253006LB0F;14/10/2022;14;0,186;;;R
ES0031405462253006LB0F;14/10/2022;15;0,081;;;R
ES0031405462253006LB0F;14/10/2022;16;0,115;;;R
ES0031405462253006LB0F;14/10/2022;17;0,306;;;R
ES0031405462253006LB0F;14/10/2022;18;0,309;;;R
ES0031405462253006LB0F;14/10/2022;19;0,141;;;R
ES0031405462253006LB0F;14/10/2022;20;0,088;;;R
ES0031405462253006LB0F;14/10/2022;21;0,049;;;R
ES0031405462253006LB0F;14/10/2022;22;0,083;;;R
ES0031405462253006LB0F;14/10/2022;23;0,052;;;R
ES0031405462253006LB0F;14/10/2022;24;0,075;;;R
ES0031405462253006LB0F;15/10/2022;1;0,159;;;R
ES0031405462253006LB0F;15/10/2022;2;0,086;;;R
ES0031405462253006LB0F;15/10/2022;3;0,098;;;R
ES0031405462253006LB0F;15/10/2022;4;0,037;;;R
ES0031405462253006LB0F;15/10/2022;5;0,098;;;R
ES0031405462253006LB0F;15/10/2022;6;0,042;;;R
ES0031405462253006LB0F;15/10/2022;7;0,107;;;R
ES0031405462253006LB0F;15/10/2022;8;0,04;;;R
ES0031405462253006LB0F;15/10/2022;9;0,282;;;R
ES0031405462253006LB0F;15/10/2022;10;0,035;;;R
ES0031405462253006LB0F;15/10/2022;11;0,382;;;R
ES0031405462253006LB0F;15/10/2022;12;0,567;;;R
ES0031405462253006LB0F;15/10/2022;13;0,047;;;R
ES0031405462253006LB0F;15/10/2022;14;0,087;;;R
ES0031405462253006LB0F;15/10/2022;15;0,055;;;R
ES0031405462253006LB0F;15/10/2022;16;0,087;;;R
ES0031405462253006LB0F;15/10/2022;17;0,046;;;R
ES0031405462253006LB0F;15/10/2022;18;0,077;;;R
ES0031405462253006LB0F;15/10/2022;19;0,062;;;R
ES0031405462253006LB0F;15/10/2022;20;0,072;;;R
ES0031405462253006LB0F;15/10/2022;21;0,059;;;R
ES0031405462253006LB0F;15/10/2022;22;0,079;;;R
ES0031405462253006LB0F;15/10/2022;23;0,139;;;R
ES0031405462253006LB0F;15/10/2022;24;0,092;;;R
ES0031405462253006LB0F;16/10/2022;1;0,131;;;R
ES0031405462253006LB0F;16/10/2022;2;0,079;;;R
ES0031405462253006LB0F;16/10/2022;3;0,059;;;R
ES0031405462253006LB0F;16/10/2022;4;0,09;;;R
ES0031405462253006LB0F;16/10/2022;5;0,048;;;R
ES0031405462253006LB0F;16/10/2022;6;0,095;;;R
ES0031405462253006LB0F;16/10/2022;7;0,048;;;R
ES0031405462253006LB0F;16/10/2022;8;0,086;;;R
ES0031405462253006LB0F;16/10/2022;9;0,077;;;R
ES0031405462253006LB0F;16/10/2022;10;0,096;;;R
ES0031405462253006LB0F;16/10/2022;11;0,582;;;R
ES0031405462253006LB0F;16/10/2022;12;0,078;;;R
ES0031405462253006LB0F;16/10/2022;13;0,131;;;R
ES0031405462253006LB0F;16/10/2022;14;0,049;;;R
ES0031405462253006LB0F;16/10/2022;15;0,096;;;R
ES0031405462253006LB0F;16/10/2022;16;0,045;;;R
ES0031405462253006LB0F;16/10/2022;17;0,088;;;R
ES0031405462253006LB0F;16/10/2022;18;0,049;;;R
ES0031405462253006LB0F;16/10/2022;19;0,099;;;R
ES0031405462253006LB0F;16/10/2022;20;0,173;;;R
ES0031405462253006LB0F;16/10/2022;21;0,04;;;R
ES0031405462253006LB0F;16/10/2022;22;0,104;;;R
ES0031405462253006LB0F;16/10/2022;23;0,092;;;R
ES0031405462253006LB0F;16/10/2022;24;0,141;;;R
ES0031405462253006LB0F;17/10/2022;1;0,095;;;R
ES0031405462253006LB0F;17/10/2022;2;0,081;;;R
ES0031405462253006LB0F;17/10/2022;3;0,065;;;R
ES0031405462253006LB0F;17/10/2022;4;0,074;;;R
ES0031405462253006LB0F;17/10/2022;5;0,059;;;R
ES0031405462253006LB0F;17/10/2022;6;0,067;;;R
ES0031405462253006LB0F;17/10/2022;7;0,068;;;R
ES0031405462253006LB0F;17/10/2022;8;0,056;;;R
ES0031405462253006LB0F;17/10/2022;9;0,175;;;R
ES0031405462253006LB0F;17/10/2022;10;0,566;;;R
ES0031405462253006LB0F;17/10/2022;11;0,25;;;R
ES0031405462253006LB0F;17/10/2022;12;0,318;;;R
ES0031405462253006LB0F;17/10/2022;13;0,2;;;R
ES0031405462253006LB0F;17/10/2022;14;0,398;;;R
ES0031405462253006LB0F;17/10/2022;15;0,539;;;R
ES0031405462253006LB0F;17/10/2022;16;0,131;;;R
ES0031405462253006LB0F;17/10/2022;17;0,193;;;R
ES0031405462253006LB0F;17/10/2022;18;0,172;;;R
ES0031405462253006LB0F;17/10/2022;19;0,141;;;R
ES0031405462253006LB0F;17/10/2022;20;0,119;;;R
ES0031405462253006LB0F;17/10/2022;21;0,116;;;R
ES0031405462253006LB0F;17/10/2022;22;0,042;;;R
ES0031405462253006LB0F;17/10/2022;23;0,105;;;R
ES0031405462253006LB0F;17/10/2022;24;0,09;;;R
ES0031405462253006LB0F;18/10/2022;1;0,124;;;R
ES0031405462253006LB0F;18/10/2022;2;0,126;;;R
ES0031405462253006LB0F;18/10/2022;3;0,082;;;R
ES0031405462253006LB0F;18/10/2022;4;0,035;;;R
ES0031405462253006LB0F;18/10/2022;5;0,101;;;R
ES0031405462253006LB0F;18/10/2022;6;0,033;;;R
ES0031405462253006LB0F;18/10/2022;7;0,098;;;R
ES0031405462253006LB0F;18/10/2022;8;0,174;;;R
ES0031405462253006LB0F;18/10/2022;9;0,227;;;R
ES0031405462253006LB0F;18/10/2022;10;0,09;;;R
ES0031405462253006LB0F;18/10/2022;11;0,278;;;R
ES0031405462253006LB0F;18/10/2022;12;0,22;;;R
ES0031405462253006LB0F;18/10/2022;13;0,088;;;R
ES0031405462253006LB0F;18/10/2022;14;0,103;;;R
ES0031405462253006LB0F;18/10/2022;15;0,897;;;R
ES0031405462253006LB0F;18/10/2022;16;0,229;;;R
ES0031405462253006LB0F;18/10/2022;17;0,173;;;R
ES0031405462253006LB0F;18/10/2022;18;0,127;;;R
ES0031405462253006LB0F;18/10/2022;19;0,107;;;R
ES0031405462253006LB0F;18/10/2022;20;0,117;;;R
ES0031405462253006LB0F;18/10/2022;21;0,081;;;R
ES0031405462253006LB0F;18/10/2022;22;0,828;;;R
ES0031405462253006LB0F;18/10/2022;23;0,152;;;R
ES0031405462253006LB0F;18/10/2022;24;0,104;;;R
ES0031405462253006LB0F;19/10/2022;1;0,089;;;R
ES0031405462253006LB0F;19/10/2022;2;0,058;;;R
ES0031405462253006LB0F;19/10/2022;3;0,095;;;R
ES0031405462253006LB0F;19/10/2022;4;0,062;;;R
ES0031405462253006LB0F;19/10/2022;5;0,069;;;R
ES0031405462253006LB0F;19/10/2022;6;0,094;;;R
ES0031405462253006LB0F;19/10/2022;7;0,054;;;R
ES0031405462253006LB0F;19/10/2022;8;0,163;;;R
ES0031405462253006LB0F;19/10/2022;9;0,037;;;R
ES0031405462253006LB0F;19/10/2022;10;0,107;;;R
ES0031405462253006LB0F;19/10/2022;11;0,053;;;R
ES0031405462253006LB0F;19/10/2022;12;0,144;;;R
ES0031405462253006LB0F;19/10/2022;13;0,132;;;R
ES0031405462253006LB0F;19/10/2022;14;0,047;;;R
ES0031405462253006LB0F;19/10/2022;15;0,091;;;R
ES0031405462253006LB0F;19/10/2022;16;0,048;;;R
ES0031405462253006LB0F;19/10/2022;17;0,067;;;R
ES0031405462253006LB0F;19/10/2022;18;0,086;;;R
ES0031405462253006LB0F;19/10/2022;19;0,119;;;R
ES0031405462253006LB0F;19/10/2022;20;0,161;;;R
ES0031405462253006LB0F;19/10/2022;21;0,161;;;R
ES0031405462253006LB0F;19/10/2022;22;0,09;;;R
